siparis_id,musteri_id,siparis_tarihi,sehir,bolge,kategori,urun_adi,adet,birim_fiyat,indirim_orani,kargo_ucreti,odeme_turu,musteri_tipi,teslimat_gunu,musteri_puani,iade_durumu,kar_marji_orani,toplam_tutar,siparis_yili,siparis_ayi,siparis_gunu,haftanin_gunu
SIP101166,MUS1222,2024-03-28 10:46:00,Antalya,Akdeniz,Spor,Yoga Matı,2,655.05,0.0,49.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.307,1360.0,2024,3,28,Thursday
SIP100376,MUS1012,2024-12-14 19:11:00,Eskişehir,İç Anadolu,Ev Yaşam,Masa Lambası,3,627.54,0.0,0.0,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.309,1882.62,2024,12,14,Saturday
SIP100027,MUS1195,2025-02-20 15:30:00,Samsun,Karadeniz,Ev Yaşam,Masa Lambası,2,616.19,0.0,39.9,Kredi Kartı,Mevcut,5.0,5.0,Evet,0.371,1272.28,2025,2,20,Thursday
SIP101114,MUS1112,2025-02-03 14:38:00,Gaziantep,Güneydoğu Anadolu,Spor,Spor Çantası,1,849.87,0.05,59.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.211,867.28,2025,2,3,Monday
SIP101259,MUS1243,2024-06-05 17:56:00,İstanbul,Marmara,Elektronik,Kablosuz Kulaklık,2,1562.22,0.1,39.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.347,2851.9,2024,6,5,Wednesday
SIP100803,MUS1353,2024-02-27 18:15:00,Trabzon,Karadeniz,Spor,Suluk,1,187.7,0.0,39.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.317,227.6,2024,2,27,Tuesday
SIP101356,MUS1336,2025-06-08 19:01:00,Ankara,İç Anadolu,Ofis,Not Tutucu,4,130.51,0.0,39.9,Kredi Kartı,Mevcut,1.0,3.0,Hayır,0.35,561.94,2025,6,8,Sunday
SIP101007,MUS1434,2025-06-17 20:26:00,İstanbul,Marmara,Ofis,Defter Seti,4,158.92,0.05,49.9,Banka Kartı,Yeni,5.0,4.0,Evet,0.406,653.8,2025,6,17,Tuesday
SIP100233,MUS1274,2024-10-19 18:03:00,Gaziantep,Güneydoğu Anadolu,Ofis,Mouse Pad,2,187.74,0.15,49.9,Dijital Cüzdan,Yeni,6.0,5.0,Hayır,0.208,369.06,2024,10,19,Saturday
SIP101330,MUS1146,2025-03-16 16:17:00,Mersin,Akdeniz,Kitap,Python Notları,2,222.56,0.15,49.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.315,428.25,2025,3,16,Sunday
SIP101242,MUS1063,2024-11-12 11:02:00,İzmir,Ege,Spor,Suluk,1,219.55,0.05,59.9,Banka Kartı,Mevcut,2.0,4.0,Hayır,0.283,268.47,2024,11,12,Tuesday
SIP100567,MUS1128,2024-09-13 21:24:00,Antalya,Akdeniz,Ev Yaşam,Masa Lambası,1,669.96,0.0,49.9,Kapıda Ödeme,Yeni,3.0,5.0,Hayır,0.263,719.86,2024,9,13,Friday
SIP101057,MUS1243,2025-01-20 14:43:00,Antalya,Akdeniz,Kitap,Python Notları,1,225.63,0.0,29.9,Kapıda Ödeme,VIP,6.0,4.0,Hayır,0.284,255.53,2025,1,20,Monday
SIP100985,MUS1436,2025-12-18 21:45:00,Konya,İç Anadolu,Spor,Suluk,2,203.15,0.15,49.9,Havale/EFT,Mevcut,4.0,4.0,Hayır,0.277,395.26,2025,12,18,Thursday
SIP101054,MUS1068,2024-10-16 19:59:00,İstanbul,Marmara,Kitap,İş Analitiği Rehberi,1,282.1,0.15,59.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.346,299.68,2024,10,16,Wednesday
SIP101263,MUS1214,2025-01-11 18:17:00,Adana,Akdeniz,Kozmetik,Şampuan,2,205.82,0.2,39.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.294,369.21,2025,1,11,Saturday
SIP100365,MUS1237,2024-04-04 22:54:00,Eskişehir,İç Anadolu,Spor,Dambıl Seti,1,1473.27,0.0,49.9,Kapıda Ödeme,Yeni,2.0,4.0,Evet,0.275,1523.17,2024,4,4,Thursday
SIP100284,MUS1325,2024-09-09 19:04:00,İstanbul,Ege,Kozmetik,Güneş Kremi,3,455.24,0.1,39.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.369,1269.05,2024,9,9,Monday
SIP100721,MUS1123,2025-12-09 10:13:00,Eskişehir,İç Anadolu,Spor,Direnç Bandı,5,224.82,0.0,49.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.183,1174.0,2025,12,9,Tuesday
SIP100079,MUS1360,2025-07-20 16:22:00,Adana,Akdeniz,Ofis,Not Tutucu,1,123.3,0.15,29.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.207,134.7,2025,7,20,Sunday
SIP100502,MUS1333,2025-01-04 14:30:00,İstanbul,Marmara,Ev Yaşam,Organizer,5,276.47,0.0,39.9,Dijital Cüzdan,VIP,4.0,4.0,Evet,0.341,1422.25,2025,1,4,Saturday
SIP101378,MUS1110,2024-11-15 21:33:00,İzmir,Ege,Spor,Suluk,2,207.21,0.1,49.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.311,422.88,2024,11,15,Friday
SIP100823,MUS1311,2024-05-28 13:30:00,Bursa,Marmara,Ev Yaşam,Saklama Kutusu,3,234.46,0.05,0.0,Havale/EFT,Mevcut,3.0,3.0,Evet,0.342,668.21,2024,5,28,Tuesday
SIP100528,MUS1282,2025-08-23 11:33:00,Ankara,İç Anadolu,Spor,Direnç Bandı,1,228.48,0.0,49.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.191,278.38,2025,8,23,Saturday
SIP100713,MUS1037,2025-04-14 18:55:00,İstanbul,Marmara,Kitap,Girişimcilik,5,196.65,0.05,29.9,Dijital Cüzdan,Yeni,1.0,5.0,Hayır,0.366,963.99,2025,4,14,Monday
SIP100500,MUS1447,2025-06-10 10:28:00,Trabzon,Karadeniz,Kozmetik,Nemlendirici,3,422.87,0.05,29.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.271,1235.08,2025,6,10,Tuesday
SIP100495,MUS1424,2025-07-18 09:11:00,İstanbul,Ege,Ofis,Not Tutucu,2,139.55,0.0,29.9,Banka Kartı,Yeni,2.0,4.0,Hayır,0.347,309.0,2025,7,18,Friday
SIP100851,MUS1338,2024-04-18 21:20:00,İstanbul,Marmara,Ofis,Kalem Seti,3,104.25,0.15,0.0,Kredi Kartı,Yeni,6.0,5.0,Hayır,0.211,265.84,2024,4,18,Thursday
SIP100038,MUS1327,2025-10-11 14:53:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1572.08,0.1,39.9,Kredi Kartı,Yeni,6.0,5.0,Hayır,0.357,1454.77,2025,10,11,Saturday
SIP101124,MUS1207,2024-07-11 09:09:00,Mersin,Akdeniz,Kitap,Girişimcilik,2,227.67,0.15,49.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.204,436.94,2024,7,11,Thursday
SIP100670,MUS1208,2025-09-02 15:20:00,Mersin,Akdeniz,Elektronik,Powerbank,2,860.27,0.0,39.9,Banka Kartı,Mevcut,4.0,5.0,Hayır,0.186,1760.44,2025,9,2,Tuesday
SIP100647,MUS1243,2024-06-28 11:21:00,Gaziantep,Güneydoğu Anadolu,Kozmetik,Yüz Temizleme Jeli,2,315.59,0.1,49.9,Kapıda Ödeme,VIP,5.0,3.0,Hayır,0.234,617.96,2024,6,28,Friday
SIP100880,MUS1175,2024-04-26 17:14:00,Mersin,Akdeniz,Ofis,Not Tutucu,3,123.63,0.0,39.9,Kredi Kartı,Yeni,4.0,3.0,Hayır,0.415,410.79,2024,4,26,Friday
SIP100833,MUS1046,2024-01-22 08:59:00,İzmir,Ege,Kozmetik,Nemlendirici,1,388.23,0.0,39.9,Banka Kartı,Mevcut,3.0,5.0,Hayır,0.328,428.13,2024,1,22,Monday
SIP100126,MUS1276,2024-02-16 08:19:00,Konya,İç Anadolu,Elektronik,Bluetooth Hoparlör,2,1343.4,0.1,39.9,Dijital Cüzdan,Yeni,2.0,4.0,Hayır,0.357,2458.02,2024,2,16,Friday
SIP100775,MUS1426,2024-12-14 22:58:00,İzmir,Ege,Spor,Direnç Bandı,1,245.12,0.0,0.0,Kredi Kartı,Yeni,2.0,5.0,Hayır,0.353,245.12,2024,12,14,Saturday
SIP100924,MUS1165,2025-10-12 12:48:00,Samsun,Karadeniz,Ofis,Mouse Pad,1,173.16,0.1,49.9,Havale/EFT,Yeni,2.0,5.0,Hayır,0.341,205.74,2025,10,12,Sunday
SIP100385,MUS1232,2025-05-05 20:55:00,Ankara,İç Anadolu,Spor,Yoga Matı,1,678.97,0.1,39.9,Banka Kartı,Mevcut,3.0,4.0,Hayır,0.2,650.97,2025,5,5,Monday
SIP100162,MUS1231,2025-10-29 11:20:00,Eskişehir,İç Anadolu,Spor,Spor Çantası,1,936.13,0.1,29.9,Banka Kartı,Mevcut,2.0,5.0,Hayır,0.398,872.42,2025,10,29,Wednesday
SIP101036,MUS1228,2025-10-10 13:55:00,Trabzon,Karadeniz,Ofis,Defter Seti,2,165.43,0.0,39.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.273,370.76,2025,10,10,Friday
SIP100875,MUS1309,2025-03-24 11:32:00,Gaziantep,Güneydoğu Anadolu,Spor,Suluk,1,217.61,0.15,39.9,Kredi Kartı,VIP,3.0,4.0,Hayır,0.192,224.87,2025,3,24,Monday
SIP100374,MUS1278,2024-05-25 17:12:00,Ankara,İç Anadolu,Kozmetik,Serum,1,503.4,0.0,39.9,Kapıda Ödeme,Mevcut,4.0,5.0,Hayır,0.326,543.3,2024,5,25,Saturday
SIP100442,MUS1140,2025-01-16 21:21:00,Samsun,Karadeniz,Ofis,Defter Seti,1,144.28,0.1,39.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.316,169.75,2025,1,16,Thursday
SIP100818,MUS1344,2025-09-08 12:55:00,İstanbul,Marmara,Elektronik,Webcam,1,894.96,0.05,39.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.39,890.11,2025,9,8,Monday
SIP101213,MUS1253,2024-10-08 13:48:00,Mersin,Akdeniz,Spor,Suluk,2,187.61,0.2,59.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.394,360.08,2024,10,8,Tuesday
SIP100640,MUS1108,2025-12-12 21:17:00,Ankara,İç Anadolu,Ev Yaşam,Termos,2,534.23,0.0,49.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.247,1118.36,2025,12,12,Friday
SIP100914,MUS1158,2025-07-08 10:18:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1474.27,0.0,49.9,Kredi Kartı,Yeni,6.0,3.0,Evet,0.359,1524.17,2025,7,8,Tuesday
SIP101236,MUS1377,2025-05-30 10:48:00,Trabzon,Karadeniz,Ev Yaşam,Organizer,1,245.29,0.1,49.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.242,270.66,2025,5,30,Friday
SIP100375,MUS1170,2024-04-02 08:14:00,Ankara,İç Anadolu,Spor,Yoga Matı,2,731.88,0.15,49.9,Banka Kartı,Yeni,1.0,5.0,Hayır,0.358,1294.1,2024,4,2,Tuesday
SIP101398,MUS1017,2024-10-02 09:32:00,Ankara,İç Anadolu,Kozmetik,Serum,3,509.74,0.15,39.9,Havale/EFT,Yeni,3.0,5.0,Hayır,0.243,1339.74,2024,10,2,Wednesday
SIP100119,MUS1018,2025-10-05 09:57:00,Gaziantep,Güneydoğu Anadolu,Kitap,Python Notları,5,209.15,0.05,59.9,Banka Kartı,Yeni,5.0,5.0,Hayır,0.346,1053.36,2025,10,5,Sunday
SIP100720,MUS1304,2025-05-13 09:00:00,İzmir,Ege,Ev Yaşam,Termos,5,458.8,0.05,49.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.184,2229.2,2025,5,13,Tuesday
SIP101373,MUS1065,2024-06-05 09:46:00,Konya,İç Anadolu,Elektronik,Powerbank,1,870.55,0.0,29.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.365,900.45,2024,6,5,Wednesday
SIP101133,MUS1339,2025-10-01 21:18:00,İzmir,Ege,Kitap,İş Analitiği Rehberi,2,302.06,0.05,49.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.39,623.81,2025,10,1,Wednesday
SIP100666,MUS1055,2025-09-10 17:08:00,Kayseri,İç Anadolu,Ofis,Mouse Pad,1,164.18,0.05,29.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.371,185.87,2025,9,10,Wednesday
SIP100415,MUS1328,2024-10-16 12:43:00,Antalya,Akdeniz,Kozmetik,Serum,2,559.48,0.05,39.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.223,1102.91,2024,10,16,Wednesday
SIP100723,MUS1186,2025-07-25 11:12:00,Ankara,İç Anadolu,Spor,Yoga Matı,2,711.96,0.0,59.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.304,1483.82,2025,7,25,Friday
SIP100128,MUS1112,2025-05-16 17:26:00,Eskişehir,İç Anadolu,Kitap,Veri Bilimi 101,4,240.3,0.0,59.9,Dijital Cüzdan,Yeni,1.0,4.0,Hayır,0.292,1021.1,2025,5,16,Friday
SIP101178,MUS1256,2024-01-17 12:57:00,Samsun,Karadeniz,Ofis,Mouse Pad,1,171.85,0.0,29.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.344,201.75,2024,1,17,Wednesday
SIP101291,MUS1204,2024-12-24 17:41:00,İstanbul,Marmara,Elektronik,Webcam,2,805.77,0.0,49.9,Dijital Cüzdan,VIP,2.0,3.0,Hayır,0.183,1661.44,2024,12,24,Tuesday
SIP100573,MUS1250,2024-03-02 13:41:00,Adana,Akdeniz,Ofis,Defter Seti,2,162.66,0.0,39.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.182,365.22,2024,3,2,Saturday
SIP101032,MUS1162,2024-12-11 17:27:00,Ankara,İç Anadolu,Spor,Direnç Bandı,3,252.15,0.0,59.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.391,816.35,2024,12,11,Wednesday
SIP100841,MUS1259,2025-11-17 20:38:00,Bursa,Marmara,Ofis,Kalem Seti,2,105.42,0.1,49.9,Havale/EFT,Mevcut,4.0,5.0,Evet,0.382,239.66,2025,11,17,Monday
SIP100673,MUS1223,2024-11-02 17:50:00,İstanbul,Marmara,Kitap,İş Analitiği Rehberi,2,264.53,0.05,0.0,Dijital Cüzdan,Yeni,1.0,4.0,Hayır,0.196,502.61,2024,11,2,Saturday
SIP100697,MUS1113,2024-03-10 08:26:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1676.35,0.0,39.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.301,1716.25,2024,3,10,Sunday
SIP100552,MUS1129,2025-02-27 10:11:00,Gaziantep,Güneydoğu Anadolu,Kozmetik,Şampuan,3,183.02,0.05,39.9,Kapıda Ödeme,Yeni,4.0,4.0,Hayır,0.335,561.51,2025,2,27,Thursday
SIP100565,MUS1191,2025-05-20 11:21:00,Ankara,İç Anadolu,Ev Yaşam,Termos,2,519.61,0.05,29.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.28,1017.16,2025,5,20,Tuesday
SIP100525,MUS1225,2025-12-29 17:03:00,Konya,İç Anadolu,Kozmetik,Güneş Kremi,3,446.11,0.1,29.9,Dijital Cüzdan,Mevcut,1.0,3.0,Hayır,0.229,1234.4,2025,12,29,Monday
SIP100958,MUS1194,2024-05-01 10:56:00,Trabzon,Karadeniz,Spor,Yoga Matı,1,716.17,0.0,39.9,Dijital Cüzdan,Mevcut,5.0,4.0,Hayır,0.334,756.07,2024,5,1,Wednesday
SIP101345,MUS1401,2025-12-04 11:01:00,Kayseri,İç Anadolu,Kozmetik,Şampuan,2,221.95,0.05,49.9,Kredi Kartı,Mevcut,6.0,3.0,Hayır,0.269,471.6,2025,12,4,Thursday
SIP100080,MUS1391,2024-08-24 09:46:00,İzmir,Ege,Ofis,Mouse Pad,1,192.65,0.1,39.9,Kredi Kartı,Yeni,4.0,3.0,Hayır,0.34,213.29,2024,8,24,Saturday
SIP100534,MUS1294,2024-03-18 16:59:00,Ankara,İç Anadolu,Spor,Suluk,1,214.82,0.0,49.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.355,264.72,2024,3,18,Monday
SIP100458,MUS1069,2024-05-06 20:57:00,İzmir,Ege,Kitap,Girişimcilik,1,202.67,0.0,49.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.319,252.57,2024,5,6,Monday
SIP100291,MUS1070,2025-03-26 13:27:00,Kayseri,İç Anadolu,Spor,Suluk,1,202.05,0.15,49.9,Kapıda Ödeme,Mevcut,1.0,4.0,Hayır,0.31,221.64,2025,3,26,Wednesday
SIP100371,MUS1337,2025-01-01 20:37:00,İstanbul,Marmara,Spor,Spor Çantası,1,885.96,0.1,0.0,Dijital Cüzdan,VIP,2.0,5.0,Hayır,0.399,797.36,2025,1,1,Wednesday
SIP100266,MUS1114,2024-11-23 22:13:00,Bursa,Marmara,Kitap,Zaman Yönetimi,2,161.7,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.192,363.3,2024,11,23,Saturday
SIP100589,MUS1004,2024-02-05 12:38:00,İzmir,Ege,Spor,Yoga Matı,1,649.09,0.15,29.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.402,581.63,2024,2,5,Monday
SIP101214,MUS1192,2025-12-14 15:31:00,Konya,İç Anadolu,Spor,Suluk,1,194.76,0.15,29.9,Kapıda Ödeme,Mevcut,4.0,3.0,Hayır,0.314,195.45,2025,12,14,Sunday
SIP100474,MUS1363,2025-11-08 12:31:00,Antalya,Akdeniz,Kitap,Girişimcilik,4,188.61,0.0,29.9,Havale/EFT,Mevcut,3.0,5.0,Evet,0.325,784.34,2025,11,8,Saturday
SIP100186,MUS1418,2024-07-23 22:02:00,İstanbul,Marmara,Ev Yaşam,Termos,4,477.35,0.05,39.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.396,1853.83,2024,7,23,Tuesday
SIP100452,MUS1406,2024-04-15 14:26:00,Trabzon,Karadeniz,Kitap,Veri Bilimi 101,3,253.09,0.05,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.252,799.17,2024,4,15,Monday
SIP100257,MUS1377,2024-08-14 14:19:00,Kayseri,İç Anadolu,Kitap,Girişimcilik,2,205.93,0.0,49.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.288,461.76,2024,8,14,Wednesday
SIP100136,MUS1228,2025-05-05 21:25:00,Konya,İç Anadolu,Elektronik,Kablosuz Kulaklık,2,1576.08,0.1,49.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.388,2886.84,2025,5,5,Monday
SIP100982,MUS1159,2025-03-18 21:45:00,İstanbul,Marmara,Ev Yaşam,Saklama Kutusu,4,227.87,0.1,49.9,Banka Kartı,Yeni,5.0,5.0,Hayır,0.27,870.23,2025,3,18,Tuesday
SIP100790,MUS1074,2025-11-19 09:25:00,İstanbul,Marmara,Kitap,Zaman Yönetimi,2,153.52,0.0,39.9,Kredi Kartı,Mevcut,1.0,4.0,Evet,0.182,346.94,2025,11,19,Wednesday
SIP100771,MUS1185,2024-11-23 15:56:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,1,1272.33,0.1,0.0,Havale/EFT,Yeni,3.0,4.0,Evet,0.286,1145.1,2024,11,23,Saturday
SIP100584,MUS1321,2024-08-24 16:24:00,Trabzon,Karadeniz,Elektronik,Kablosuz Kulaklık,1,1595.41,0.15,59.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.374,1416.0,2024,8,24,Saturday
SIP101044,MUS1115,2025-10-31 18:50:00,Eskişehir,İç Anadolu,Kitap,Zaman Yönetimi,2,155.55,0.0,39.9,Banka Kartı,Mevcut,4.0,4.0,Hayır,0.374,351.0,2025,10,31,Friday
SIP101323,MUS1217,2025-12-07 10:04:00,İstanbul,Marmara,Spor,Yoga Matı,4,675.21,0.1,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.255,2470.66,2025,12,7,Sunday
SIP100342,MUS1045,2024-11-13 19:27:00,Konya,İç Anadolu,Kitap,Veri Bilimi 101,1,261.03,0.0,39.9,Havale/EFT,Mevcut,1.0,3.0,Evet,0.189,300.93,2024,11,13,Wednesday
SIP100527,MUS1205,2024-09-01 18:00:00,İstanbul,Marmara,Elektronik,Webcam,1,844.75,0.0,49.9,Dijital Cüzdan,Yeni,5.0,4.0,Hayır,0.41,894.65,2024,9,1,Sunday
SIP100852,MUS1232,2025-08-31 18:00:00,Bursa,Marmara,Kitap,İş Analitiği Rehberi,2,274.27,0.0,29.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.284,578.44,2025,8,31,Sunday
SIP101014,MUS1276,2025-01-25 14:54:00,İstanbul,Marmara,Spor,Yoga Matı,2,713.04,0.05,29.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.202,1384.68,2025,1,25,Saturday
SIP100683,MUS1242,2024-10-13 15:33:00,İstanbul,Marmara,Kitap,Girişimcilik,3,202.03,0.0,0.0,Kredi Kartı,VIP,3.0,3.0,Evet,0.351,606.09,2024,10,13,Sunday
SIP100463,MUS1345,2025-10-09 11:12:00,Kayseri,İç Anadolu,Kitap,Girişimcilik,1,198.4,0.15,49.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.277,218.54,2025,10,9,Thursday
SIP100798,MUS1362,2025-04-15 08:02:00,Ankara,İç Anadolu,Spor,Direnç Bandı,1,252.46,0.0,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.354,292.36,2025,4,15,Tuesday
SIP101217,MUS1314,2024-02-14 09:03:00,Samsun,Karadeniz,Elektronik,Webcam,2,838.54,0.1,49.9,Dijital Cüzdan,Yeni,3.0,5.0,Hayır,0.405,1559.27,2024,2,14,Wednesday
SIP100469,MUS1351,2025-12-10 18:03:00,İzmir,Ege,Kozmetik,Güneş Kremi,2,485.63,0.0,59.9,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.303,1031.16,2025,12,10,Wednesday
SIP100648,MUS1237,2025-05-08 10:40:00,Kocaeli,Marmara,Kitap,Python Notları,2,199.96,0.05,39.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.412,419.82,2025,5,8,Thursday
SIP101035,MUS1002,2025-09-25 18:42:00,Mersin,Akdeniz,Ofis,Not Tutucu,1,136.97,0.1,29.9,Kapıda Ödeme,Mevcut,3.0,5.0,Hayır,0.296,153.17,2025,9,25,Thursday
SIP100034,MUS1126,2024-08-06 16:16:00,Trabzon,Karadeniz,Elektronik,Powerbank,1,767.66,0.05,49.9,Kredi Kartı,Yeni,4.0,4.0,Evet,0.322,933.68,2024,8,6,Tuesday
SIP100417,MUS1152,2025-11-07 13:43:00,Eskişehir,İç Anadolu,Kozmetik,Şampuan,2,212.96,0.1,0.0,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.217,383.33,2025,11,7,Friday
SIP100782,MUS1075,2024-07-29 17:57:00,İstanbul,Marmara,Elektronik,Powerbank,1,828.03,0.05,29.9,Kredi Kartı,Mevcut,5.0,3.0,Evet,0.298,816.53,2024,7,29,Monday
SIP101311,MUS1404,2024-03-14 18:27:00,Antalya,Akdeniz,Kitap,Zaman Yönetimi,2,168.52,0.15,49.9,Dijital Cüzdan,Yeni,5.0,4.0,Hayır,0.388,336.38,2024,3,14,Thursday
SIP101266,MUS1269,2025-01-01 16:54:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,1,1176.84,0.1,39.9,Kapıda Ödeme,Yeni,3.0,4.0,Hayır,0.385,1099.06,2025,1,1,Wednesday
SIP101082,MUS1433,2024-11-08 18:54:00,Bursa,Marmara,Kitap,Python Notları,2,229.59,0.0,49.9,Kredi Kartı,Yeni,4.0,4.0,Hayır,0.257,509.08,2024,11,8,Friday
SIP100217,MUS1024,2025-01-09 20:09:00,İzmir,Ege,Ofis,Kalem Seti,2,94.39,0.0,49.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.19,238.68,2025,1,9,Thursday
SIP101393,MUS1329,2025-04-16 09:56:00,İstanbul,Marmara,Kitap,İş Analitiği Rehberi,3,298.32,0.0,39.9,Havale/EFT,Yeni,3.0,5.0,Hayır,0.207,934.86,2025,4,16,Wednesday
SIP101034,MUS1385,2024-05-22 08:38:00,İzmir,Ege,Kitap,Zaman Yönetimi,1,155.01,0.05,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.343,187.16,2024,5,22,Wednesday
SIP100544,MUS1435,2025-04-29 20:00:00,İstanbul,Marmara,Kitap,Python Notları,2,240.47,0.05,29.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.228,486.79,2025,4,29,Tuesday
SIP101329,MUS1022,2025-03-12 12:20:00,Eskişehir,İç Anadolu,Kozmetik,Serum,1,483.56,0.0,59.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.384,543.46,2025,3,12,Wednesday
SIP101074,MUS1281,2024-01-27 17:15:00,Trabzon,Karadeniz,Spor,Direnç Bandı,2,235.22,0.1,49.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.348,473.3,2024,1,27,Saturday
SIP101163,MUS1350,2024-03-26 18:26:00,Konya,İç Anadolu,Ofis,Mouse Pad,2,182.9,0.0,39.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.273,405.7,2024,3,26,Tuesday
SIP100465,MUS1414,2025-11-21 19:57:00,Bursa,Marmara,Kozmetik,Şampuan,1,206.36,0.0,39.9,Kapıda Ödeme,Yeni,3.0,5.0,Hayır,0.19,246.26,2025,11,21,Friday
SIP100392,MUS1096,2024-04-03 18:34:00,İzmir,Ege,Spor,Suluk,1,205.71,0.15,59.9,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.296,234.75,2024,4,3,Wednesday
SIP100901,MUS1067,2025-03-02 21:10:00,İzmir,Ege,Spor,Direnç Bandı,4,243.83,0.0,59.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.376,1035.22,2025,3,2,Sunday
SIP100439,MUS1152,2024-03-17 19:46:00,İstanbul,Marmara,Elektronik,Powerbank,1,767.97,0.05,49.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.192,779.47,2024,3,17,Sunday
SIP101022,MUS1301,2024-04-29 20:05:00,Samsun,Karadeniz,Ev Yaşam,Termos,3,479.45,0.1,39.9,Banka Kartı,Mevcut,6.0,5.0,Hayır,0.214,1334.42,2024,4,29,Monday
SIP100583,MUS1111,2025-09-23 12:33:00,Mersin,Akdeniz,Kitap,Veri Bilimi 101,4,254.64,0.0,0.0,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.331,1018.56,2025,9,23,Tuesday
SIP100327,MUS1448,2025-03-14 11:44:00,İstanbul,Marmara,Spor,Yoga Matı,1,662.79,0.05,49.9,Dijital Cüzdan,VIP,2.0,5.0,Hayır,0.406,679.55,2025,3,14,Friday
SIP101188,MUS1373,2024-02-22 20:59:00,İstanbul,Marmara,Kitap,Zaman Yönetimi,1,168.85,0.1,29.9,Banka Kartı,Yeni,6.0,4.0,Hayır,0.37,181.86,2024,2,22,Thursday
SIP100466,MUS1083,2025-01-25 10:03:00,İstanbul,Marmara,Elektronik,Kablosuz Kulaklık,1,1563.67,0.05,39.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.356,1525.39,2025,1,25,Saturday
